file,stage,reason
S1:azure.com-keyvault-providers-2018-02-14-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-machinelearningservices-hyperdrive-2019-08-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-mediaservices-Common-2018-03-30-preview-swagger.yaml,a_validate,empty_paths
S1:azure.com-mediaservices-Common-2018-06-01-preview-swagger.yaml,a_validate,empty_paths
S1:azure.com-mediaservices-Common-2018-07-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-mixedreality-proxy-2019-12-02-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-monitor-activityLogs_API-2015-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-alertRulesIncidents_API-2016-03-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-monitor-baseline_API-2017-11-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-baseline_API-2018-09-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-monitor-calculateBaseline_API-2017-11-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-calculateBaseline_API-2018-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-diagnosticsSettingsCategories_API-2017-05-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-monitor-eventCategories_API-2015-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metricBaselines_API-2019-03-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metricDefinitions_API-2016-03-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metricDefinitions_API-2017-05-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metricDefinitions_API-2018-01-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metricNamespaces_API-2017-12-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metricsCreate_API-2018-09-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metrics_API-2016-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metrics_API-2017-05-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-metrics_API-2018-01-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-operations_API-2015-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-serviceDiagnosticsSettings_API-2015-07-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-monitor-tenantActivityLogs_API-2015-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-monitor-vmInsightsOnboarding_API-2018-11-27-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-2015-06-15-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2016-09-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2016-12-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2017-03-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2017-06-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2017-08-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2017-09-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2017-10-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2017-11-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-01-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-02-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-04-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-06-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-07-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-08-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-10-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-11-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2018-12-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2019-02-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2019-04-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2019-06-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-2019-07-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-network-availableDelegations-2018-08-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-availableDelegations-2018-10-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-availableDelegations-2018-11-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-availableDelegations-2018-12-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-availableDelegations-2019-02-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-availableDelegations-2019-04-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-availableDelegations-2019-06-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-availableDelegations-2019-07-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-network-azureFirewallFqdnTag-2018-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-azureFirewallFqdnTag-2018-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-azureFirewallFqdnTag-2018-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-azureFirewallFqdnTag-2018-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-azureFirewallFqdnTag-2019-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-azureFirewallFqdnTag-2019-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-azureFirewallFqdnTag-2019-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-azureFirewallFqdnTag-2019-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2015-06-15-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2016-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2016-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2017-03-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2017-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2017-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2017-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2017-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2017-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-01-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2018-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2019-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2019-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2019-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-checkDnsAvailability-2019-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2017-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2017-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2017-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2017-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2017-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-01-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2018-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2019-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2019-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2019-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-endpointService-2019-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2017-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2017-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2017-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-01-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2018-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2019-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2019-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2019-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-operation-2019-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2016-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2017-03-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2017-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2017-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2017-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2017-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2017-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-01-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2018-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2019-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2019-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2019-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceCommunity-2019-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceTags-2019-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceTags-2019-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-serviceTags-2019-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2015-06-15-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2016-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2016-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2017-03-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2017-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2017-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2017-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2017-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2017-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-01-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-10-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-11-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2018-12-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2019-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2019-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2019-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-network-usage-2019-07-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-operationalinsights-swagger-2017-10-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-recoveryservices-registeredidentities-2016-06-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-recoveryservices-replicationusages-2016-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-recoveryservices-vaultusages-2016-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-recoveryservicesbackup-jobs-2017-07-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-recoveryservicesbackup-operations-2016-08-10-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-recoveryservicesbackup-registeredIdentities-2016-06-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-resourcegraph-2019-04-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-search-searchindex-2015-02-28-Preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-search-searchindex-2015-02-28-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-search-searchindex-2016-09-01-Preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-search-searchindex-2016-09-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-search-searchindex-2017-11-11-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-security-advancedThreatProtectionSettings-2017-08-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-security-complianceResults-2017-08-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-security-compliances-2017-08-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-security-locations-2015-06-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-security-operations-2015-06-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-security-types-1.0-swagger.yaml,a_validate,empty_paths
S1:azure.com-sql-DatabaseSecurityAlertPolicies-2014-04-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-FailoverDatabases-2018-06-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-FailoverElasticPools-2018-06-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-ManagedInstanceTdeCertificates-2017-10-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-PrivateLinkResources-2018-06-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-TdeCertificates-2017-10-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-blobAuditingPolicies-2015-05-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-cancelOperations-2017-03-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-cancelOperations-2017-10-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-cancelPoolOperations-2017-10-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-capabilities-2014-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-capabilities-2015-05-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-capabilities-2017-10-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-checkNameAvailability-2014-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-connectionPolicies-2014-04-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-dataWarehouseUserActivities-2017-03-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-databaseAutomaticTuning-2015-05-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-operations-2014-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-operations-2015-05-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-recoverableManagedDatabases-2017-10-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-renameDatabase-2017-03-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-restorableDroppedManagedDatabases-2017-03-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-restorePoints-2014-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-sql-serverAutomaticTuning-2017-03-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-serviceObjectives-2014-04-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-types-1.0-swagger.yaml,a_validate,empty_paths
S1:azure.com-sql-usages-2014-04-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-usages-2015-05-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-usages-2015-05-01-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-sql-usages-2018-06-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-streamanalytics-subscriptions-2016-03-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-subscription-operations-2018-03-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-subscription-subscriptions-2018-03-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-subscription-subscriptions-2018-11-01-preview-swagger.yaml,c_min_ops,only_2_ops
S1:azure.com-visualstudio-PipelineTemplates-2018-08-01-preview-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-web-CertificateRegistrationProvider-2015-08-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-web-CertificateRegistrationProvider-2018-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-web-CommonDefinitions-2016-03-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-web-CommonDefinitions-2018-02-01-swagger.yaml,a_validate,empty_paths
S1:azure.com-web-DeletedWebApps-2016-03-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-web-DomainRegistrationProvider-2015-04-01-swagger.yaml,c_min_ops,only_1_ops
S1:azure.com-web-DomainRegistrationProvider-2018-02-01-swagger.yaml,c_min_ops,only_1_ops
S1:bandsintown.com-3.0.0-swagger.yaml,c_min_ops,only_2_ops
S1:betfair.com-1.0.1423-swagger.yaml,c_min_ops,only_1_ops
S1:carbondoomsday.com-v1-swagger.yaml,c_min_ops,only_2_ops
S1:code-scan.com-1.0.0-swagger.yaml,c_min_ops,only_2_ops
S1:cybertaxonomy.eu-1.0-swagger.yaml,c_min_ops,only_2_ops
S1:deutschebahn.com-betriebsstellen-v1-swagger.yaml,c_min_ops,only_2_ops
S1:domainsdb.info-1.0.0-swagger.yaml,c_min_ops,only_1_ops
S1:epa.gov-eff-1.0.0-swagger.yaml,a_validate,parse_error: ConstructorError
S1:exchangerate-api.com-4-openapi.yaml,c_min_ops,only_1_ops
S1:faretrotter.com-2.0-swagger.yaml,c_min_ops,only_2_ops
S1:fraudlabspro.com-fraud-detection-1.1-openapi.yaml,c_min_ops,only_2_ops
S1:fraudlabspro.com-sms-verification-1.0-openapi.yaml,c_min_ops,only_2_ops
S1:freesound.org-2.0.0-swagger.yaml,c_min_ops,only_2_ops
S1:fungenerators.com-random-facts-1.5-swagger.yaml,a_validate,parse_error: ScannerError
S1:furkot.com-1.0.0-swagger.yaml,c_min_ops,only_2_ops
S1:geodatasource.com-1.0-openapi.yaml,c_min_ops,only_1_ops
S1:getthedata.com-bng2latlong-1.0-openapi.yaml,c_min_ops,only_1_ops
S1:globalwinescore.com-8234aab51481d37a30757d925b7f4221a659427e-swagger.yaml,c_min_ops,only_2_ops
S1:googleapis.com-abusiveexperiencereport-v1-swagger.yaml,c_min_ops,only_2_ops
S1:googleapis.com-acceleratedmobilepageurl-v1-swagger.yaml,c_min_ops,only_1_ops
S1:googleapis.com-adexperiencereport-v1-swagger.yaml,c_min_ops,only_2_ops
S1:googleapis.com-analyticsreporting-v4-swagger.yaml,c_min_ops,only_2_ops
